         MJD         m       dm     uJy   duJy F  err    chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask      duJy_new
58264.429886 18.767304      NaN      24     28 o    0     0.81 210.91068 54.31167  4323.33  4542.97 2.10 2.02 -57.4 -0.459    18.55 19.01 02a58264o0420o   524288     34.527478
58264.437776 18.504094      NaN      13     42 o    0     1.49 210.91068 54.31167  4345.02  4423.71 1.96 1.93   0.9 -0.434    17.83 18.10 02a58264o0437o   524288     46.606295
58266.382701 18.836735      NaN      11     30 o    0     1.12 210.91068 54.31167  5808.22  5545.26 3.15 3.07  12.8 -0.419    18.56 19.57 01a58266o0301o        0     36.168311
58266.398092 18.349730      NaN      29     44 o    0     1.19 210.91068 54.31167  5840.11  5641.47 3.15 3.03  59.4 -0.414    18.07 19.17 01a58266o0334o        0     48.416389
58266.402674 18.526952      NaN      25     37 o    0     0.90 210.91068 54.31167  5788.22  5585.52 3.37 3.24  62.2 -0.403    18.43 19.51 01a58266o0344o        0     42.156218
58266.414418 18.631975      NaN      27     32 o    0     1.18 210.91068 54.31167  5777.28  5743.93 3.15 2.98 -88.8 -0.425    18.56 19.50 01a58266o0369o        0     37.843715
58270.386485 18.816441      NaN      25     26 o    0     0.98 210.91068 54.31167  6591.14  7614.47 3.45 2.99 -89.0 -0.418    18.80 19.94 01a58270o0327o        0     32.926384
58270.401956 18.496580      NaN      56     28 o    0     0.89 210.91068 54.31167  6629.80  7712.18 3.24 2.92  89.8 -0.422    18.72 19.82 01a58270o0360o   524288     34.527478
58270.407023 18.424171      NaN       6     48 o    0     0.90 210.91068 54.31167  6568.10  7655.51 3.42 2.96 -86.3 -0.425    18.32 19.33 01a58270o0371o   524288     52.078275
58270.417809 18.598565      NaN      10     39 o    0     1.01 210.91068 54.31167  6571.86  7809.45 3.19 2.96 -89.0 -0.423    18.31 19.38 01a58270o0394o        0     43.922053
58272.394256 14.369556      NaN    -727   2163 o    0     0.96 210.91068 54.31167  3181.41  3803.97 2.47 2.24 -33.8 -0.445    15.75 16.52 02a58272o0342o  4196354   2163.094345
58272.419076 19.510313      NaN     -15     19 o    0     1.16 210.91068 54.31167  3227.42  3838.79 2.33 2.06 -47.0 -0.419    18.98 19.88 02a58272o0395o     8192     27.733495
58272.428531 19.631075      NaN     -11     17 o    0     1.17 210.91068 54.31167  3238.14  3723.81 2.09 2.01 -31.8 -0.459    19.23 20.09 02a58272o0415o     8192     26.403537
58274.389925 19.367717      NaN       9     17 o    0     1.10 210.91068 54.31167  3785.05  5769.81 3.50 3.39  28.7 -0.414    19.05 20.87 01a58274o0334o   524288     26.403537
58274.393149 18.944322 0.237505      91     21 o    0     7.44 210.91068 54.31167  3811.86  5840.20 3.36 3.20  80.0 -0.423    19.10 20.88 01a58274o0341o  4196353     29.140123
58274.407194 19.241693      NaN      26     14 o    0     1.13 210.91068 54.31167  3770.37  5793.55 3.08 2.87  85.6 -0.441    19.32 21.02 01a58274o0371o   524288     24.579397
58274.413671 19.351140      NaN       4     19 o    0     0.87 210.91068 54.31167  3758.37  5934.29 3.25 3.15  69.2 -0.429    19.09 20.80 01a58274o0385o        0     27.733495
58278.400265 19.334813      NaN      14     16 o    0     1.14 210.91068 54.31167  6069.78  6580.14 3.33 2.88 -87.8 -0.418    19.34 21.06 01a58278o0301o     8192     25.771045
58278.411091 19.491430      NaN      -1     18 o    0     0.90 210.91068 54.31167  6077.92  6733.76 3.46 2.97  88.7 -0.413    19.29 20.98 01a58278o0324o     8192     27.058210
58282.378181 19.212347      NaN      25     15 o    0     0.97 210.91068 54.31167  4870.70  6020.90 3.04 2.94 -77.4 -0.438    19.32 21.01 01a58282o0238o   524288     25.162407
58282.391302 19.510313      NaN       4     16 o    0     0.91 210.91068 54.31167  4892.40  6055.77 2.95 2.83 -75.3 -0.446    19.34 20.98 01a58282o0266o        0     25.771045
58282.398685 19.609992      NaN       5     14 o    0     1.21 210.91068 54.31167  4834.11  5980.16 2.93 2.81 -74.5 -0.453    19.32 21.01 01a58282o0282o        0     24.579397
58282.409048 19.384550      NaN       5     18 o    0     0.60 210.91068 54.31167  4814.03  6093.95 3.04 2.79 -81.8 -0.444    19.36 20.99 01a58282o0304o        0     27.058210
58282.413981 19.743105      NaN       5     12 o    0     1.19 210.91068 54.31167  4143.89  3764.48 2.33 2.09 -46.2 -0.451    19.58 20.92 02a58282o0332o        0     23.497803
58282.424731 20.009244      NaN      -9     12 o    0     0.83 210.91068 54.31167  4167.39  3751.52 2.15 2.10  -1.9 -0.455    19.52 20.84 02a58282o0355o        0     23.497803
58282.427505 20.171596      NaN      -4     10 o    0     1.81 210.91068 54.31167  4097.36  3725.34 2.40 2.21 -35.2 -0.445    19.48 20.81 02a58282o0361o  4194560     22.542110
58282.441406 20.009244      NaN     -20     12 o    0     1.22 210.91068 54.31167  4186.30  3806.43 2.19 2.04 -39.8 -0.445    19.53 20.78 02a58282o0386o        0     23.497803
58286.373298 19.631075      NaN     -17     17 o    0     0.82 210.91068 54.31167  7781.58  8245.67 3.03 2.93 -74.4 -0.437    19.17 20.78 01a58286o0241o   524288     26.403537
58286.378430 19.631075      NaN      -8     17 o    0     1.14 210.91068 54.31167  7805.97  8284.01 3.17 2.88 -82.5 -0.433    19.17 20.74 01a58286o0252o        0     26.403537
58286.389684 19.631075      NaN      -2     16 o    0     1.40 210.91068 54.31167  7732.01  8207.52 3.91 3.35 -76.4 -0.404    19.09 20.81 01a58286o0276o   524288     25.771045
58286.398002 19.318728      NaN       3     20 o    0     0.78 210.91068 54.31167  7723.51  8326.51 3.77 3.19 -74.3 -0.407    19.15 20.81 01a58286o0294o   524288     28.427922
58290.355299 19.569016      NaN       1     16 o    0     1.02 210.91068 54.31167  7425.19  8146.33 2.93 2.81 -63.1 -0.438    19.16 20.47 01a58290o0253o        0     25.771045
58290.360000 19.169763      NaN      22     17 o    0     1.05 210.91068 54.31167  7449.23  8184.68 2.99 2.87 -66.3 -0.431    19.13 20.47 01a58290o0263o        0     26.403537
58290.371231 19.271854      NaN      15     17 o    0     1.06 210.91068 54.31167  7388.16  8106.97 3.08 2.74 -78.1 -0.443    19.16 20.45 01a58290o0287o        0     26.403537
58290.380074 19.334813      NaN       2     20 o    0     0.85 210.91068 54.31167  7368.25  8226.34 3.30 2.70 -79.4 -0.432    19.17 20.41 01a58290o0306o   524288     28.427922
58292.365045 19.271854      NaN       6     20 o    0     0.87 210.91068 54.31167  4772.45  4182.20 2.29 2.04 -46.7 -0.459    19.13 19.88 02a58292o0272o   524288     28.427922
58292.369659 19.271854      NaN       9     19 o    0     0.89 210.91068 54.31167  4759.41  4140.89 2.19 2.02 -46.2 -0.472    19.16 19.92 02a58292o0282o        0     27.733495
58292.380506 19.766969      NaN     -11     15 o    0     1.06 210.91068 54.31167  4818.94  4220.35 2.06 1.99  29.7 -0.469    19.16 19.88 02a58292o0305o        0     25.162407
58292.389740 19.169763      NaN      19     18 o    0     0.75 210.91068 54.31167  4838.12  4101.40 2.11 1.99  33.4 -0.489    19.08 19.86 02a58292o0325o        0     27.058210
58294.343791 19.169763      NaN       1     24 o    0     0.90 210.91068 54.31167  6669.18  7542.33 3.05 2.80 -80.5 -0.452    18.85 19.93 01a58294o0226o        0     31.371113
58294.357801 19.212347      NaN     -10     25 o    0     0.88 210.91068 54.31167  6693.81  7577.99 2.87 2.72 -67.4 -0.447    18.85 19.90 01a58294o0256o        0     32.142600
58294.373248 19.169763      NaN     -18     26 o    0     1.32 210.91068 54.31167  6634.18  7501.92 3.20 2.70 -80.9 -0.452    18.80 19.81 01a58294o0289o        0     32.926384
58294.383024 19.014394      NaN     -12     30 o    0     0.91 210.91068 54.31167  6614.15  7620.30 3.41 2.80 -81.9 -0.438    18.71 19.73 01a58294o0310o        0     36.168311
58296.358649 19.510313      NaN     -12     19 o    0     1.17 210.91068 54.31167  4773.76  4319.13 2.17 1.97 -46.6 -0.445    18.84 19.37 02a58296o0257o        0     27.733495
58296.374666 19.351140      NaN      -7     22 o    0     0.93 210.91068 54.31167  4761.07  4278.06 2.40 2.11 -45.5 -0.423    18.75 19.29 02a58296o0291o   524288     29.868826
58296.381107 19.212347      NaN     -24     25 o    0     0.96 210.91068 54.31167  4815.06  4355.02 2.33 2.16 -42.4 -0.433    18.69 19.26 02a58296o0305o        0     32.142600
58296.391144 19.212347      NaN     -23     25 o    0     0.99 210.91068 54.31167  4838.58  4242.62 2.32 2.21 -45.6 -0.436    18.62 19.21 02a58296o0326o   524288     32.142600
58298.314737 18.542463      NaN      29     35 o    0     1.12 210.91068 54.31167  8071.74  8448.20 4.24 3.41 -80.7 -0.383    18.55 19.73 01a58298o0159o        0     40.412210
58298.316574 19.014394      NaN     -25     30 o    0     1.39 210.91068 54.31167  8095.76  8485.68 4.30 3.44 -84.0 -0.380    18.54 19.72 01a58298o0163o        0     36.168311
58298.330477 18.816441      NaN     -32     36 o    0     1.18 210.91068 54.31167  8024.08  8408.72 4.37 3.35 -82.4 -0.372    18.51 19.67 01a58298o0193o   524288     41.281312
58298.337386 18.816441      NaN     -16     36 o    0     1.04 210.91068 54.31167  8016.24  8527.10 4.30 3.23 -82.6 -0.369    18.53 19.63 01a58298o0208o        0     41.281312
58300.348331 19.510313      NaN      -6     19 o    0     1.33 210.91068 54.31167  6098.46  3383.07 2.40 2.03 -54.8 -0.448    18.98 19.63 02a58300o0232o   524288     27.733495
58300.351582 19.401649      NaN     -17     21 o    0     1.02 210.91068 54.31167  6085.36  3343.22 2.33 2.01 -56.6 -0.443    18.99 19.66 02a58300o0239o        0     29.140123
58300.363816 18.526952      NaN     -31     47 o    0     1.25 210.91068 54.31167  6140.45  3423.76 2.36 1.99 -53.3 -0.465    18.03 18.63 02a58300o0265o   524288     51.158057
58300.374408 16.956433      NaN     171    141 o    0     1.23 210.91068 54.31167  6164.70  3301.44 2.06 1.92 -54.6 -0.489    16.63 16.81 02a58300o0288o        0    142.439976
58302.338319 19.766969      NaN     -20     15 o    0     1.10 210.91068 54.31167  6127.87  7052.84 3.13 2.97  -8.9 -0.432    19.27 21.02 01a58302o0136o   524288     25.162407
58302.345280 19.696897      NaN     -11     16 o    0     0.93 210.91068 54.31167  6140.30  7091.79 3.07 2.98 -55.1 -0.433    19.27 20.95 01a58302o0151o   524288     25.771045
58302.354631 19.384550      NaN       5     18 o    0     0.95 210.91068 54.31167  6081.80  7016.10 3.34 3.11 -83.1 -0.429    19.16 20.80 01a58302o0171o   524288     27.058210
58302.364820 18.900000      NaN      35     20 o    0     0.78 210.91068 54.31167  6060.73  7133.38 3.23 2.93 -81.4 -0.433    19.09 20.46 01a58302o0193o   524288     28.427922
58304.337047 17.995680      NaN      -3     76 o    0     1.11 210.91068 54.31167  5796.94  3806.61 2.81 2.66 -59.2 -0.427    17.47 19.08 02a58304o0210o   524288     78.639346
58304.345556 18.816441      NaN     -32     36 o    0     1.43 210.91068 54.31167  5784.15  3767.14 2.23 2.15 -57.6 -0.461    18.18 19.41 02a58304o0228o  4194560     41.281312
58304.353924 18.005163      NaN      79     48 o    0     0.94 210.91068 54.31167  5835.51  3846.34 3.66 3.41 -52.9 -0.379    17.85 19.59 02a58304o0246o   524288     52.078275
58304.362376 19.089302      NaN     -15     28 o    0     1.18 210.91068 54.31167  5860.56  3726.40 2.38 2.34 -49.9 -0.426    18.65 20.05 02a58304o0264o        0     34.527478
58310.323487 18.878500      NaN      -9     34 o    0     0.96 210.91068 54.31167  7461.91  6022.45 3.09 3.00 -82.3 -0.436    18.31 19.96 01a58310o0114o        0     39.549295
58310.331012 19.169763      NaN      -2     25 o    0     0.79 210.91068 54.31167  7487.05  6061.47 3.07 3.02 -63.4 -0.436    18.67 20.33 01a58310o0130o        0     32.142600
58310.338481 18.311179      NaN      62     35 o    0     0.78 210.91068 54.31167  7429.04  5986.86 3.11 3.05 -50.1 -0.429    18.38 20.00 01a58310o0146o        0     40.412210
58310.350640 19.318728      NaN       9     18 o    0     0.86 210.91068 54.31167  7408.62  6106.20 3.14 2.93 -75.1 -0.430    19.11 20.81 01a58310o0172o        0     27.058210
58318.309671 18.978793      NaN      25     21 o    0     0.92 210.91068 54.31167  6003.41  7382.22 3.23 2.88 -82.2 -0.435    18.96 20.19 01a58318o0156o        0     29.140123
58318.316664 19.454622      NaN      -7     20 o    0     0.88 210.91068 54.31167  6026.68  7420.66 3.19 2.90 -79.6 -0.436    18.96 20.14 01a58318o0171o        0     28.427922
58318.323672 19.089302      NaN      13     22 o    0     1.06 210.91068 54.31167  5958.03  7346.96 3.05 2.91 -70.5 -0.433    18.87 20.06 01a58318o0186o        0     29.868826
58318.331605 19.401649      NaN     -20     21 o    0     1.15 210.91068 54.31167  5949.01  7465.20 2.96 2.76 -74.0 -0.447    18.95 20.11 01a58318o0203o        0     29.140123
58320.308865 16.310425      NaN    -691    362 o    0     0.90 210.91068 54.31167  3352.12  3262.94 2.83 2.25 -55.4 -0.444    16.04 16.20 02a58320o0162o  4196354    362.563300
58320.316845 16.793477      NaN     238    151 o    0     2.20 210.91068 54.31167  3328.45  3221.25 2.61 2.12 -50.5 -0.440    16.57 16.73 02a58320o0179o  4196608    152.345485
58320.324376 17.491297      NaN    -116    122 o    0     0.97 210.91068 54.31167  3395.00  3297.13 2.74 2.24 -56.2 -0.395    17.00 17.29 02a58320o0195o     8192    123.661420
58320.332792 18.606822      NaN      21     35 o    0     1.60 210.91068 54.31167  3404.83  3178.66 2.69 2.31 -67.8 -0.302    18.00 18.37 02a58320o0213o   532480     40.412210
58322.303952 18.649074      NaN      43     26 o    0     0.84 210.91068 54.31167  5036.66  8062.19 2.91 2.79 -12.1 -0.455    18.89 20.08 01a58322o0144o        0     32.926384
58322.311440 19.351140      NaN     -30     22 o    0     0.95 210.91068 54.31167  5049.15  8101.89 2.94 2.87 -43.1 -0.444    18.89 20.05 01a58322o0160o   524288     29.868826
58322.318898 19.197966      NaN       2     23 o    0     1.17 210.91068 54.31167  4990.22  8026.52 3.20 2.99 -13.0 -0.425    18.82 20.02 01a58322o0176o        0     30.612853
58322.327308 19.014394      NaN      13     24 o    0     1.07 210.91068 54.31167  4969.95  8144.41 3.00 2.90 -26.4 -0.433    18.83 19.96 01a58322o0194o   524288     31.371113
58324.306128 19.334813      NaN      -1     21 o    0     1.36 210.91068 54.31167  3290.04  3314.82 2.13 2.09 -29.8 -0.427    18.80 19.39 02a58324o0148o        0     29.140123
58324.313579 19.510313      NaN     -31     19 o    0     0.96 210.91068 54.31167  3267.01  3274.66 2.10 2.00 -36.8 -0.441    18.95 19.57 02a58324o0164o        0     27.733495
58324.321467 19.401649      NaN     -28     21 o    0     0.84 210.91068 54.31167  3333.07  3349.81 2.06 2.03  -6.9 -0.444    18.99 19.61 02a58324o0181o        0     29.140123
58324.330313 19.155932      NaN      20     18 o    0     1.33 210.91068 54.31167  3342.03  3232.86 2.36 2.07 -51.3 -0.407    18.96 19.58 02a58324o0200o        0     27.058210
58328.286382 18.878500      NaN      28     23 o    0     0.71 210.91068 54.31167  4329.41  4152.95 2.23 2.09 -53.8 -0.537    18.97 19.64 02a58328o0111o   524288     30.612853
58328.292411 19.401649      NaN      -2     20 o    0     1.21 210.91068 54.31167  4318.83  4112.26 2.22 1.99 -45.9 -0.452    18.96 19.57 02a58328o0124o   524288     28.427922
58328.301924 19.014394      NaN      25     20 o    0     1.41 210.91068 54.31167  4371.47  4188.65 2.38 1.93 -49.1 -0.424    18.98 19.50 02a58328o0144o        0     28.427922
58328.314753 19.256669      NaN     -29     24 o    0     1.11 210.91068 54.31167  4379.96  4069.29 2.50 2.06 -50.1 -0.437    18.89 19.43 02a58328o0172o   524288     31.371113
58330.291423 19.454622 0.361912      55     20 o    0     1.02 210.91068 54.31167  8114.57  7386.44 3.42 3.12 -77.1 -0.419    18.97 20.58 01a58330o0125o   524288     28.427922
58330.298911 18.967180      NaN      11     26 o    0     1.07 210.91068 54.31167  8138.97  7426.01 4.24 3.90  82.2 -0.386    18.63 20.36 01a58330o0141o        0     32.926384
58330.307259 19.051202      NaN     -25     29 o    0     0.83 210.91068 54.31167  8069.29  7354.76 3.93 3.77  86.5 -0.398    18.55 20.02 01a58330o0159o        0     35.343270
58330.314733 18.534680      NaN      42     31 o    0     1.38 210.91068 54.31167  8058.19  7473.55 4.50 3.93 -86.4 -0.365    18.42 19.83 01a58330o0175o        0     37.001983
58334.295271 17.266969      NaN     187     86 o    0     1.28 210.91068 54.31167  7716.17  5474.20 3.09 3.02 -61.7 -0.434    17.17 18.57 01a58334o0065o   532480     88.341082
58334.303239 17.208266      NaN      53    139 o    0     1.01 210.91068 54.31167  7729.23  5514.59 3.13 2.94 -80.5 -0.427    16.31 17.65 01a58334o0082o   532480    140.460481
58334.310230 16.929579      NaN      99    170 o    0     1.48 210.91068 54.31167  7670.39  5441.05 3.15 2.97 -80.6 -0.432    16.39 17.58 01a58334o0097o  4196354    171.196223
58334.317710 16.394585      NaN    -136    335 o    0     1.04 210.91068 54.31167  7661.11  5559.63 3.45 2.94 -85.4 -0.409    16.01 16.95 01a58334o0113o  4196354    335.608621
58338.282429 19.766969      NaN     -10     15 o    0     1.05 210.91068 54.31167  6485.35  5894.08 2.83 2.71 -19.6 -0.445    19.35 21.04 01a58338o0115o        0     25.162407
58338.290828 19.841877      NaN     -27     14 o    0     1.15 210.91068 54.31167  6497.69  5933.32 2.87 2.70  -9.8 -0.441    19.34 21.05 01a58338o0133o        0     24.579397
58338.298797 19.510313      NaN      10     14 o    0     0.95 210.91068 54.31167  6439.88  5858.66 2.90 2.72 -10.8 -0.438    19.34 21.02 01a58338o0150o   524288     24.579397
58338.306255 19.922338      NaN     -17     13 o    0     1.27 210.91068 54.31167  6418.58  5978.89 2.82 2.69 -20.6 -0.447    19.29 20.93 01a58338o0166o        0     24.023879
58342.282469 19.454622      NaN       7     16 o    0     0.79 210.91068 54.31167  5851.02  6898.92 3.06 2.97 -46.8 -0.433    19.31 21.12 01a58342o0097o   524288     25.771045
58342.290012 19.791368      NaN       3     12 o    0     1.61 210.91068 54.31167  5874.28  6937.09 2.98 2.89 -53.1 -0.435    19.35 21.08 01a58342o0113o   524288     23.497803
