         MJD         m       dm      uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN    Mask
57798.568326 18.504094      NaN     50.5    31.0   o  0.0   1.04 210.89573 54.30806  6938.58   989.09 3.57 3.45 -76.3 -0.461    18.86 19.91 02a57798o0716o   1.645161    True
57798.574354 17.640523      NaN     99.5    73.0   o  0.0   1.18 210.89573 54.30806  3371.43  8132.34 4.14 3.70 -88.9 -0.897    18.65 20.10 01a57798o0670o   1.369863    True
57798.581167 18.878500      NaN     23.5    26.0   o  0.0   1.29 210.89573 54.30806  6982.08   930.44 3.58 3.48 -82.1 -0.458    18.87 19.91 02a57798o0740o   0.923077    True
57798.589598 18.005163      NaN   -171.5    76.0   o  0.0   1.09 210.89573 54.30806  3426.22  8205.72 4.00 3.58 -83.5 -0.949    18.70 20.11 01a57798o0696o  -2.250000   False
57798.604751 18.063866      NaN    -74.5    72.0   o  0.0   1.07 210.89573 54.30806  3434.38  8085.48 4.20 3.77 -86.5 -0.879    18.64 20.12 01a57798o0722o  -1.027778    True
57798.618994 18.110074      NaN    -59.5    69.0   o  0.0   1.17 210.89573 54.30806  3391.85  8142.00 4.05 3.62 -84.1 -0.935    18.70 20.15 01a57798o0748o  -0.855072    True
57801.672938 15.452643      NaN   1027.5   455.0   o  0.0   1.13 210.89573 54.30806  6355.20  3049.40 3.60 3.57   5.2 -0.802    16.85 18.00 01a57801o0797o   2.259341 8388609
57802.557770 18.990530      NaN     10.5    27.0   o  0.0   0.74 210.89573 54.30806  7828.28  9765.13 3.27 2.96 -40.5 -0.449    19.13 20.45 02a57802o0613o   0.407407    True
57802.572754 18.729535      NaN     38.5    26.0   o  0.0   1.00 210.89573 54.30806  7850.65  9803.74 3.75 3.71 -62.3 -0.453    19.06 20.48 02a57802o0641o   1.500000   False
57802.586150 18.933071      NaN     15.5    27.0   o  0.0   1.05 210.89573 54.30806  7793.88  9726.62 3.68 3.62 -62.3 -0.464    19.04 20.45 02a57802o0665o   0.592593    True
57802.599681 18.900000      NaN     27.5    24.0   o  0.0   1.23 210.89573 54.30806  2710.32   609.68 3.66 3.51 -78.5 -0.454    19.13 20.43 02a57802o0689o   1.166667   False
57802.602420 19.351140      NaN    -60.5    22.0   o  0.0   1.14 210.89573 54.30806  3776.51 10414.69 3.20 2.69  -5.4 -0.502    19.16 20.44 02a57802o0694o  -2.727273   False
