         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN     Mask
57782.621826 19.367717      NaN   21.0  16.0   c  0.0   1.03 210.89573 54.31529  8291.79  1427.37 3.86 3.71  85.7 -0.415    19.84 21.99 02a57782o0821c  1.062500        0
57786.563706 19.510313      NaN   -5.0  19.0   c  0.0   0.75 210.89573 54.31529  9316.34  9916.01 3.91 3.51 -86.0 -0.427    19.80 21.89 02a57786o0507c -0.473684   524288
57786.566299 19.454622      NaN  -28.0  20.0   c  0.0   0.91 210.89573 54.31529  8073.61   116.07 3.90 3.68  12.5 -0.447    19.82 21.92 02a57786o0512c -1.600000        0
57786.576403 19.589310      NaN    9.0  16.0   c  0.0   1.19 210.89573 54.31529  9327.51  9956.30 3.97 3.59 -88.6 -0.419    19.82 21.94 02a57786o0531c  0.312500   524288
57786.579012 19.401649      NaN  -15.0  21.0   c  0.0   1.09 210.89573 54.31529  8085.88   156.62 3.88 3.68  17.0 -0.448    19.85 21.96 02a57786o0536c -0.904762        0
57786.589214 19.549093      NaN   11.0  16.0   c  0.0   1.32 210.89573 54.31529  9269.35  9880.85 3.94 3.57 -90.0 -0.430    19.83 21.94 02a57786o0555c  0.437500   524288
57786.591848 19.510313      NaN    1.0  19.0   c  0.0   1.22 210.89573 54.31529  8030.16    80.90 3.91 3.71  15.2 -0.450    19.68 21.79 02a57786o0560c -0.157895   524288
57786.602149 19.212347      NaN  -15.0  25.0   c  0.0   1.10 210.89573 54.31529  9246.61 10002.54 3.98 3.64  85.5 -0.433    19.48 21.55 02a57786o0579c -0.760000        0
57786.604786 19.302877      NaN  -14.0  23.0   c  0.0   0.95 210.89573 54.31529  8018.82   202.06 3.88 3.76  18.5 -0.442    19.84 21.98 02a57786o0584c -0.782609   524288
57786.615038 19.256669      NaN   22.0  18.0   c  0.0   1.08 210.89573 54.31529  9291.57  9943.83 3.95 3.59  86.1 -0.426    19.78 21.88 02a57786o0603c  1.000000   524288
57786.617646 19.401649      NaN  -31.0  21.0   c  0.0   0.84 210.89573 54.31529  8053.20   145.50 3.90 3.74  24.3 -0.449    19.84 21.99 02a57786o0608c -1.666667        0
57806.543426 19.549093      NaN    8.0  17.0   c  0.0   1.36 210.89573 54.31529  9176.18  1298.67 3.85 3.71  59.8 -0.446    19.76 21.82 02a57806o0606c  0.235294        0
57806.546470 19.436675      NaN   14.0  17.0   c  0.0   1.22 210.89573 54.31529  9202.44  1335.82 3.98 3.84  55.0 -0.429    19.74 21.83 02a57806o0612c  0.588235   524288
57806.563479 19.569016      NaN  -19.0  18.0   c  0.0   0.94 210.89573 54.31529  9144.99  1263.08 4.05 3.88  52.1 -0.427    19.76 21.89 02a57806o0643c -1.277778        0
57806.577726 19.510313      NaN  -30.0  19.0   c  0.0   1.09 210.89573 54.31529  9124.62  1382.23 3.91 3.72  64.9 -0.441    19.76 21.84 02a57806o0669c -1.789474   524288
57806.591596 19.197966      NaN   20.0  20.0   c  0.0   0.79 210.89573 54.31529  9174.69  1321.53 3.91 3.71  60.7 -0.439    19.72 21.75 02a57806o0695c  0.800000        0
57834.492888 19.696897      NaN  -37.0  16.0   c  0.0   1.13 210.89573 54.31529  8076.89  3366.74 3.99 3.71  87.7 -0.381    19.07 21.15 02a57834o0443c -2.562500     4096
57834.503330 18.867907      NaN   44.0  21.0   c  0.0   1.10 210.89573 54.31529  2405.65  7044.50 3.82 3.69  44.7 -0.427    19.11 21.19 02a57834o0463c  1.904762        0
57834.527024 18.978793      NaN   25.0  24.0   c  0.0   1.06 210.89573 54.31529  2452.96  7120.51 3.81 3.67  46.2 -0.424    19.04 21.02 02a57834o0506c  0.875000   524288
57834.542612 19.226921      NaN   15.0  21.0   c  0.0   1.27 210.89573 54.31529  2472.15  7005.37 4.01 3.88  51.9 -0.407    18.92 20.83 02a57834o0535c  0.523810        0
57834.554663 19.351140      NaN   -5.0  22.0   c  0.0   1.08 210.89573 54.31529  2427.06  7066.76 4.05 3.88  49.5 -0.393    18.86 20.73 02a57834o0557c -0.409091        0
57838.492206 19.401649      NaN   -2.0  21.0   c  0.0   1.00 210.89573 54.31529   146.58   594.27 4.43 4.38 -73.1 -0.377    19.01 21.19 02a57838o0454c -0.285714   524288
