         MJD         m       dm     uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57794.557073 17.922662      NaN   -70.0    82.0   o  0.0   1.03 210.92564 54.31529  3648.84 10267.07 3.32 3.25  10.6 -0.719    18.36 19.33 01a57794o0672o  -0.902439        0
57794.561701 18.005163      NaN   -34.0    76.0   o  0.0   1.08 210.92564 54.31529   142.80  1037.59 3.90 3.63  89.9 -0.428    17.83 18.24 02a57794o0680o  -0.500000        0
57794.563362 17.620292      NaN   101.0    76.0   o  0.0   1.03 210.92564 54.31529  9399.39  1071.92 3.63 3.21  86.2 -0.498    17.97 18.32 02a57794o0683o   1.276316        0
57794.566749 17.935984      NaN    31.0    72.0   o  0.0   1.30 210.92564 54.31529  2520.85   550.91 3.81 3.64 -68.8 -0.652    18.33 19.30 01a57794o0690o   0.375000   524288
57794.569493 17.963129      NaN   -19.0    79.0   o  0.0   1.21 210.92564 54.31529  3707.69 10342.25 3.33 3.25   7.7 -0.697    18.38 19.36 01a57794o0695o  -0.291139        0
57794.573926 16.425264      NaN    81.0   300.0   o  0.0   1.17 210.92564 54.31529   176.79   982.31 3.85 3.57  86.1 -0.449    16.48 16.20 02a57794o0703o   0.256667  4196354
57794.579025 17.793801      NaN    47.0    78.0   o  0.0   0.94 210.92564 54.31529  2538.25   430.84 3.83 3.68 -69.5 -0.653    18.33 19.32 01a57794o0713o   0.551282        0
57794.581760 17.703584      NaN    53.0    84.0   o  0.0   1.09 210.92564 54.31529  3730.79 10221.66 3.36 3.26   2.2 -0.683    18.38 19.38 01a57794o0718o   0.583333        0
57794.591341 18.034118      NaN    10.0    72.0   o  0.0   1.18 210.92564 54.31529  2492.50   489.97 3.83 3.69 -66.5 -0.667    18.36 19.34 01a57794o0736o   0.083333   524288
57794.594018 17.751519      NaN    55.0    79.0   o  0.0   1.03 210.92564 54.31529  3697.94 10279.46 3.44 3.29  -2.9 -0.686    18.38 19.40 01a57794o0741o   0.645570        0
57798.520921 18.878500      NaN   -52.0    34.0   o  0.0   0.97 210.92564 54.31529  7025.70   885.67 3.53 3.38 -77.9 -0.473    18.81 19.80 02a57798o0629o  -1.647059        0
57798.542136 19.014394      NaN   -57.0    30.0   o  0.0   1.29 210.92564 54.31529  7049.62   927.38 3.56 3.41 -79.2 -0.457    18.83 19.81 02a57798o0668o  -2.033333   524288
