         MJD         m  dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN     Mask
57806.577726 19.063754 NaN   32.0  18.0   c  0.0   1.23 210.89924 54.31835  9128.39  1376.04 3.91 3.72  64.9 -0.441    19.76 21.84 02a57806o0669c  1.777778   524288
57806.591596 19.454622 NaN   -1.0  20.0   c  0.0   0.93 210.89924 54.31835  9178.46  1315.33 3.91 3.71  60.6 -0.439    19.72 21.75 02a57806o0695c -0.050000        0
57834.492888 19.766969 NaN   -6.0  15.0   c  0.0   1.30 210.89924 54.31835  8080.69  3360.66 3.99 3.71  87.7 -0.381    19.07 21.15 02a57834o0443c -0.400000        0
57834.503330 19.183773 NaN   14.0  21.0   c  0.0   1.03 210.89924 54.31835  2401.86  7050.58 3.82 3.69  44.5 -0.427    19.11 21.19 02a57834o0463c  0.666667        0
57834.527024 19.302877 NaN  -16.0  23.0   c  0.0   0.85 210.89924 54.31835  2449.17  7126.59 3.81 3.67  46.1 -0.424    19.04 21.02 02a57834o0506c -0.695652   524288
57834.542612 19.302877 NaN  -21.0  23.0   c  0.0   0.89 210.89924 54.31835  2468.36  7011.45 4.01 3.88  51.7 -0.408    18.92 20.83 02a57834o0535c -0.913043        0
57834.554663 19.302877 NaN   -6.0  23.0   c  0.0   0.89 210.89924 54.31835  2423.27  7072.84 4.05 3.88  49.5 -0.393    18.86 20.73 02a57834o0557c -0.260870        0
57838.492206 19.401649 NaN  -16.0  21.0   c  0.0   1.06 210.89924 54.31835   143.00   600.51 4.43 4.38 -73.3 -0.377    19.01 21.19 02a57838o0454c -0.761905   524288
57838.492735 19.351140 NaN  -22.0  22.0   c  0.0   1.06 210.89924 54.31835  1504.84 10409.44 4.33 4.18  26.0 -0.383    19.04 21.20 02a57838o0455c -1.000000   524288
57838.494486 18.847027 NaN   30.0  25.0   c  0.0   0.77 210.89924 54.31835  9006.35    79.36 4.02 3.88  39.1 -0.447    19.06 21.21 02a57838o0458c  1.200000   524288
57838.495005 19.454622 NaN  -12.0  20.0   c  0.0   1.07 210.89924 54.31835 10370.03  9891.62 4.46 4.08  80.9 -0.413    19.01 21.18 02a57838o0459c -0.600000  4194560
57838.505700 19.076453 NaN   22.0  21.0   c  0.0   0.97 210.89924 54.31835 10298.57  9816.42 4.42 4.10  82.0 -0.402    19.02 21.17 02a57838o0479c  1.047619   524288
57838.524714 19.454622 NaN   -8.0  20.0   c  0.0   0.97 210.89924 54.31835   201.56   517.33 4.25 4.18 -14.6 -0.374    19.03 21.14 02a57838o0515c -0.400000   524288
57838.528687 18.889197 NaN   35.0  22.0   c  0.0   1.29 210.89924 54.31835  1553.76 10324.45 4.13 3.95  18.5 -0.401    19.04 21.15 02a57838o0522c  1.590909  4194560
57838.541835 19.102305 NaN   14.0  23.0   c  0.0   0.89 210.89924 54.31835  1525.96 10386.98 4.23 3.75   9.1 -0.384    19.03 21.12 02a57838o0547c  0.608696   524288
57838.542881 19.454622 NaN  -14.0  20.0   c  0.0   0.93 210.89924 54.31835   168.10   572.88 4.09 3.98 -87.9 -0.398    19.06 21.09 02a57838o0549c -0.700000        0
57842.515338 19.256669 NaN  -11.0  24.0   c  0.0   0.82 210.89924 54.31835  3848.79  6738.00 4.04 3.91  55.2 -0.397    18.98 21.04 02a57842o0427c -0.458333   524288
57842.526432 19.212347 NaN    6.0  23.0   c  0.0   0.88 210.89924 54.31835  3891.95  6813.68 4.26 4.09  67.1 -0.387    18.93 21.04 02a57842o0448c  0.260870        0
57842.544005 19.226921 NaN   11.0  21.0   c  0.0   1.02 210.89924 54.31835  3913.03  6693.45 4.12 3.96  75.6 -0.378    18.94 20.97 02a57842o0481c  0.523810        0
57862.478560 19.454622 NaN   -9.0  20.0   c  0.0   1.04 210.89924 54.31835  3541.16  6969.71 3.82 3.70  86.0 -0.396    18.84 20.47 02a57862o0525c -0.450000        0
57862.500554 19.351140 NaN   -8.0  22.0   c  0.0   1.12 210.89924 54.31835  3518.25  6929.75 3.78 3.66  86.7 -0.403    18.76 20.25 02a57862o0570c -0.363636        0
57862.510937 19.089302 NaN   12.0  24.0   c  0.0   0.79 210.89924 54.31835  3575.10  7005.45 3.72 3.61  84.9 -0.412    18.74 20.17 02a57862o0591c  0.500000   524288
57862.522570 19.115465 NaN   13.0  23.0   c  0.0   1.05 210.89924 54.31835  3599.06  6887.01 3.74 3.65  72.1 -0.402    18.68 20.07 02a57862o0615c  0.565217        0
57862.530436 19.115465 NaN   16.0  22.0   c  0.0   1.08 210.89924 54.31835  3565.97  6945.91 3.69 3.59  76.2 -0.414    18.67 20.02 02a57862o0631c  0.727273   524288
57870.492158 19.719755 NaN   11.0  12.0   c  0.0   1.26 210.89924 54.31835  1913.62  8613.43 2.43 2.28   7.6 -0.466    19.53 20.68 02a57870o0440c  0.916667        0
57870.509600 19.950541 NaN    8.0  10.0   c  0.0   1.49 210.89924 54.31835  1890.45  8575.48 2.45 2.28   5.7 -0.462    19.48 20.63 02a57870o0473c  0.800000        0
57870.517991 19.696897 NaN   12.0  12.0   c  0.0   1.36 210.89924 54.31835  1945.70  8647.48 2.46 2.31   7.0 -0.468    19.46 20.60 02a57870o0489c  1.000000        0
57870.530201 19.674510 NaN   19.0  10.0   c  0.0   1.42 210.89924 54.31835  1971.38  8529.96 2.48 2.35   1.3 -0.461    19.42 20.58 02a57870o0512c  1.900000        0
57870.541671 19.302877 NaN   33.0  12.0   c  0.0   1.18 210.89924 54.31835  1938.62  8587.65 2.47 2.35   0.6 -0.466    19.42 20.55 02a57870o0534c  2.750000        0
