         MJD         m       dm    uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs  __tmp_SN     Mask
57834.492888 19.302877      NaN   12.0    19 c    0   0.73 210.90449 54.3204  8086.51  3356.48 3.99 3.71  87.7 -0.381    19.07 21.15 02a57834o0443c  0.631579        0
57834.503330 19.401649      NaN  -15.0    21 c    0   0.95 210.90449 54.3204  2396.04  7054.78 3.82 3.69  44.5 -0.427    19.11 21.19 02a57834o0463c -0.714286        0
57834.527024 19.115465      NaN   10.0    24 c    0   0.72 210.90449 54.3204  2443.35  7130.78 3.81 3.67  46.0 -0.424    19.04 21.02 02a57834o0506c  0.416667   524288
57834.542612 19.128787      NaN  -39.0    27 c    0   0.67 210.90449 54.3204  2462.54  7015.64 4.01 3.88  51.7 -0.408    18.92 20.83 02a57834o0535c -1.444444        0
57834.554663 19.271854      NaN    2.0    23 c    0   1.04 210.90449 54.3204  2417.45  7077.03 4.05 3.88  49.4 -0.393    18.86 20.73 02a57834o0557c  0.086957        0
57838.492206 19.401649      NaN   -2.0    21 c    0   1.00 210.90449 54.3204   137.26   604.87 4.43 4.38 -73.5 -0.377    19.01 21.19 02a57838o0454c -0.095238   524288
57838.492735 19.318728      NaN    5.0    21 c    0   1.13 210.90449 54.3204  1498.97 10413.81 4.33 4.18  26.0 -0.383    19.04 21.20 02a57838o0455c  0.238095   524288
57838.494486 19.169763      NaN  -32.0    26 c    0   0.70 210.90449 54.3204  9012.22    75.01 4.03 3.88  39.1 -0.448    19.06 21.21 02a57838o0458c -1.230769   524288
57838.495005 18.776955      NaN   52.0    20 c    0   1.04 210.90449 54.3204 10375.77  9887.26 4.46 4.08  80.9 -0.413    19.01 21.18 02a57838o0459c  2.600000  4194560
57838.505700 19.302877      NaN  -16.0    23 c    0   0.90 210.90449 54.3204 10304.31  9812.08 4.42 4.09  82.0 -0.403    19.02 21.17 02a57838o0479c -0.695652   524288
57838.524714 19.351140      NaN   -2.0    22 c    0   0.79 210.90449 54.3204   195.82   521.69 4.25 4.18 -14.6 -0.374    19.03 21.14 02a57838o0515c -0.090909   524288
57838.528687 19.212347      NaN  -34.0    25 c    0   0.96 210.90449 54.3204  1547.90 10328.81 4.13 3.95  18.5 -0.401    19.04 21.15 02a57838o0522c -1.360000  4194560
57838.541835 19.026525      NaN   20.0    23 c    0   0.90 210.90449 54.3204  1520.10 10391.34 4.23 3.75   9.1 -0.384    19.03 21.12 02a57838o0547c  0.869565   524288
57838.542881 19.351140      NaN   -4.0    22 c    0   0.83 210.90449 54.3204   162.36   577.24 4.09 3.98 -87.9 -0.398    19.06 21.09 02a57838o0549c -0.181818        0
57842.515338 19.351140      NaN  -20.0    22 c    0   0.94 210.90449 54.3204  3842.93  6742.07 4.04 3.91  55.1 -0.397    18.98 21.04 02a57842o0427c -0.909091   524288
57842.526432 19.014394      NaN   21.0    23 c    0   1.02 210.90449 54.3204  3886.08  6817.75 4.26 4.09  67.1 -0.387    18.93 21.04 02a57842o0448c  0.913043        0
57842.544005 19.351140      NaN  -41.0    22 c    0   0.82 210.90449 54.3204  3907.16  6697.52 4.12 3.96  75.5 -0.378    18.94 20.97 02a57842o0481c -1.863636        0
57862.478560 19.351140      NaN  -29.0    22 c    0   0.79 210.90449 54.3204  3535.30  6973.81 3.82 3.70  86.0 -0.396    18.84 20.47 02a57862o0525c -1.318182        0
57862.500554 19.169763      NaN    6.0    24 c    0   0.80 210.90449 54.3204  3512.39  6933.85 3.78 3.66  86.6 -0.403    18.76 20.25 02a57862o0570c  0.250000        0
57862.510937 19.351140      NaN   -9.0    22 c    0   0.95 210.90449 54.3204  3569.24  7009.55 3.72 3.61  84.8 -0.412    18.74 20.17 02a57862o0591c -0.409091   524288
57862.522570 19.256669      NaN  -38.0    24 c    0   0.91 210.90449 54.3204  3593.20  6891.10 3.74 3.65  72.0 -0.402    18.68 20.07 02a57862o0615c -1.583333        0
57862.530436 19.256669      NaN  -34.0    24 c    0   0.84 210.90449 54.3204  3560.11  6950.01 3.69 3.59  76.1 -0.414    18.67 20.02 02a57862o0631c -1.416667   524288
57870.492158 19.652575      NaN   17.0    11 c    0   1.01 210.90449 54.3204  1907.79  8617.69 2.43 2.28   7.5 -0.466    19.53 20.68 02a57870o0440c  1.545455        0
57870.509600 20.321591      NaN   -4.0     9 c    0   1.31 210.90449 54.3204  1884.61  8579.75 2.45 2.28   5.6 -0.462    19.48 20.63 02a57870o0473c -0.444444        0
57870.517991 19.950541      NaN    8.0    10 c    0   1.80 210.90449 54.3204  1939.87  8651.74 2.46 2.31   7.0 -0.468    19.46 20.60 02a57870o0489c  0.800000        0
