         MJD         m       dm     uJy    duJy   F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs   __tmp_SN     Mask
57617.296271 17.240748      NaN    90.0   117.0   o  0.0   1.17 210.91688 54.3204 10310.61  8470.53 5.22 3.27  86.9 -0.449    18.20 19.42 02a57617o0142o   0.940171        0
57617.300548 17.584152      NaN   -47.0   112.0   o  0.0   1.44 210.91688 54.3204 10264.17  8525.22 5.28 3.28  89.7 -0.514    18.18 19.42 02a57617o0150o  -0.241071        0
57620.277061 16.740207      NaN   234.0   159.0   o  0.0   0.26 210.91688 54.3204 10454.07  9030.79 4.76 3.43  86.0 -0.510    18.50 19.93 02a57620o0085o   1.597484  4194560
57620.286887 17.512264      NaN   126.0    71.0   o  0.0   1.26 210.91688 54.3204 10427.26  8990.95 4.92 3.51  85.3 -0.518    18.39 19.81 02a57620o0103o   2.056338     8192
57620.299398 16.074970      NaN   240.0   363.0   o  0.0   0.16 210.91688 54.3204 10482.15  9073.27 5.15 3.64  87.0 -0.503    18.30 19.68 02a57620o0127o   0.716253  4196354
57762.575567 18.693037      NaN    17.0    28.0   o  0.0   1.17 210.91688 54.3204  6055.62  2424.67 3.59 3.51 -75.6 -0.429    18.96 20.19 02a57762o0748o   1.321429   524288
57762.587569 19.302877      NaN   -40.0    23.0   o  0.0   1.14 210.91688 54.3204  6076.34  2466.32 3.55 3.41 -81.6 -0.435    19.22 20.65 02a57762o0770o  -0.869565   524288
57762.598663 19.569016      NaN   -23.0    18.0   o  0.0   1.85 210.91688 54.3204  6021.17  2390.67 3.56 3.44 -76.1 -0.433    19.50 21.20 02a57762o0791o  -0.166667   524288
57762.609868 19.472870      NaN   -12.0    17.0   o  0.0   2.30 210.91688 54.3204  5996.66  2508.14 3.53 3.41 -83.7 -0.432    19.58 21.35 02a57762o0812o   0.470588        0
57762.621499 19.510313      NaN   -32.0    19.0   o  0.0   1.67 210.91688 54.3204  6040.87  2450.37 3.59 3.46 -82.9 -0.430    19.55 21.33 02a57762o0834o  -0.631579        0
57766.588053 18.675237      NaN   -37.0    41.0   o  0.0   1.09 210.91688 54.3204  8274.39  2295.64 3.54 3.21  87.7 -0.479    18.50 19.21 02a57766o0718o  -0.414634   524288
